id,uid,region,city,state,country,name,address,latitude,longitude,pincode,chargerType,appName,cpoName,customerCategory,megaChargers
"2077","","South2","Pondicherry","Tamil Nadu","INDIA","Ocean Spray Resort"," Manjakuppam No: 7 8 9","12.0658746523429","79.8802708262674","604303","CCS2","Relux Electric","Relux Electric","public","false"
"2078","","South2","Shoolagiri","Tamil Nadu","INDIA","HPCL Shoolagiri","NH 44, Shoolagiri","12.6667009001703","78.0028046241882","637115","CCS2","Relux Electric","Relux Electric","public","false"
"2079","","Central1","Bhongir","Telangana","INDIA","Hotel Vivera","NH 163, Ragari, near IT College, Bhongir, Telangana","17.5232414488753","78.9246503999999","508116","CCS2","Relux Electric","Relux Electric","public","false"
"2080","","Central1","Tirupati","Andhra Pradesh","INDIA","Bhimas Residency Hotel ","19-3-41 Renigunta Road  near Ramanuja Circle  ","13.6275464947344","79.4305638282075","517501","CCS2","Relux Electric","Relux Electric","public","false"
"2081","","South1","Udupi","Karnataka","INDIA","Manipal Inn","NH-66,near karavali Bypass ,Udupi","13.350192","74.736819","576103","CCS2","Relux Electric","Relux Electric","public","false"
"2082","","South2","Velankannai","Tamil Nadu","INDIA","MaryLand ChruchView Suites","Church Main Rd,Velankannai, Tami Nadu","10.682643","79.84534","611111","CCS2","Relux Electric","Relux Electric","public","false"
"2083","","South2","Vellore","Tamil Nadu","INDIA","Sri Durga Bhavan Elite (Devika Yogaraajan Charging Station)","Near HP Petrol Pump  Pallikonda  Tamil Nadu 635809","12.9023796","78.93386744","635809","CCS2","Relux Electric","Relux Electric","public","false"
"2084","","South2","Villupuram","Tamil Nadu","INDIA","Hotel Aishwarya Bhavan (Safa Electric)","Chennai - Trichy Highway  Tindivanam  Tamil Nadu - 604001 ","12.24034498","79.66228159","604001","CCS2","Relux Electric","Relux Electric","public","false"
"2085","","South2","Virudhunagar","Tamil Nadu","INDIA","DYNASTY AK Plaza","NH 744 (Madurai to Kollam), No. 53C, AK Plaza","9.46826661216385","77.5661352813075","626117","CCS2","Relux Electric","Relux Electric","public","false"
"2086","","Central1","Visakhapatnam","Andhra Pradesh","INDIA","Hotel JAS","NH45 Kagitha Village Near Vempadu Toll Gate Nakkapalli  Mandalam  Visakhapatnam ","17.399572969967","82.6811380215331","531081","CCS2","Relux Electric","Relux Electric","public","false"
"2087","","South3","Nedumkunnam","Kerala","INDIA","Pathalil Charging Station","Karukachal Manimala Rd, Nedumkunnam, Kerala-686542","9.5062348431473","76.652319607227","686542","CCS2","Relux Electric","Relux Electric","public","false"
"2088","","South2","Coimbatore","Tamil Nadu","INDIA","Haribhavanam KMCH","KMCH, Avinashi Rd, TNHB Colony, Indira Nagar, Civil Aerodrome Post","11.0403623772014","77.040938891246","641014","CCS2","Relux Electric","Relux Electric","public","false"
"2089","","South3","Vettichira","Kerala","INDIA","Relax PEVCS - Karippol","Karippol, Vettichira","10.922937","76.0329861","676552","CCS2","Relux Electric","Relux Electric","public","false"
"2090","","South2","Tirupathur","Tamil Nadu","INDIA","Vaniyambadi Toll Plaza","NH 48, Vaniyambadi Tirupathur Tamil Nadu 635751","12.6487544602628","78.5833285397636","635751","CCS2","Relux Electric","Relux Electric","public","false"
"2091","","South2","Ambur","Tamil Nadu","INDIA","Sri Annapoorna Restaurant","NH 48, Jameen Bus Stop, NH45 Ambur Tamil Nadu 635812","12.8530141219183","78.817034764082","635812","CCS2","Relux Electric","Relux Electric","public","false"
"2092","","South2","Sirkali","Tamil Nadu","INDIA","NS Charging Station","SH 210, Sirkali Sirkali Tamil Nadu 609111","11.2213578206161","79.7376950307003","609111","CCS2","Relux Electric","Relux Electric","public","false"
"2093","","South2","Trichy","Tamil Nadu","INDIA","Anjappar - Trichy (NH83)","No.19, 4A, Thanjavur Rd, near Reliance Market, Ariyamangalam Area Tiruchirappalli Tamil Nadu 620010","10.805575609997","78.7312537396031","620010","CCS2","Relux Electric","Relux Electric","public","false"
"2094","","South1","Shivamogga","Karnataka","INDIA","Harsha The Fern Shivamogga","Harsha International, #35/2A, Sagara Road, opposite Sharavathi Dental College, Shivamogga Karnataka 577202","13.9485509147576","75.5316657819637","577202","CCS2","Relux Electric","Relux Electric","public","false"
"2095","","South2","Dharmapuri","Tamil Nadu","INDIA","Thoppur Toll Plaza","NH44, Palayam,Thoppur Dharmapuri Tamil Nadu 636708","12.0070259154318","78.0808431205211","636708","CCS2","Relux Electric","Relux Electric","public","false"
"2096","","South2","Tiruvannamalai","Tamil Nadu","INDIA","Hotel Himalayaa","687 D, Polur Road, Vengikkal Tiruvannamalai Tamil Nadu 606604","12.2525279","79.0695054","606604","CCS2","Relux Electric","Relux Electric","public","false"
"2097","","South3","Perintalmanna","Kerala","INDIA","Hotel Mughal Park & Heritage Inn","NH 966 (Calicut Road) Perintalmanna Kerala 679322","10.9770283029415","76.2216341688175","679322","CCS2","Relux Electric","Relux Electric","public","false"
"2098","","South3","Wayanad","Kerala","INDIA","Raydan Restaurant Tharuvana","Tharuvana Wayanad Kerala 673576","11.7366061407738","75.9867647153596","673576","CCS2","Relux Electric","Relux Electric","public","false"
"2099","","South3","PATTANAMTHITTA","Kerala","INDIA","SR Auto Zone - Relux DC Fast Charger","Vayanashala Jn, Kayamkulam - Pathanapuram Rd, Adoor, Kerala 691522","9.162433347","76.71098881","691522","CCS2","Relux Electric","Relux Electric","public","false"
"2100","","South2","ATTUR","Tamil Nadu","INDIA","ADYAR ANANDA BHAVAN","NH79 Thulakanoor Village Salem District Attur","11.591985","78.627219","636141","CCS2","Zeon charging","Zeon","public","false"
"2101","","South2","Sankari","Tamil Nadu","INDIA","Sree Saravana Bhavan  I Sankagiri","Sree Saravana Bhavan, near Salem Toll Gate, Vaikundam, Sankagiri, Tamil Nadu 637103","11.5193322290369","77.9350937297502","637103","CCS2","Zeon charging","Zeon","public","false"
"2102","","South1","Hubli","Karnataka","INDIA","Ganesh Hotel","Tirumalakoppa village N h 4 Tadas, cross, Hubli - Dharwad Hwy, Karnataka","15.1679","75.1405","581207","CCS2","Zeon charging","Zeon","public","false"
"2103","","South2","AVINASHI","Tamil Nadu","INDIA","SREE ANNAPOORNA HOTEL","NH544 AVINASHI BYE PASS ROAD AVINASHI TAMILNADU 641654","11.175093","77.263374","641654","CCS2","Zeon charging","Zeon","public","false"
"2104","","South1","Hassan","Karnataka","INDIA","HOTEL SKY BIRDS I HASSAN","HOTEL SKY BIRDS  railway station  opp. Ranganathapura  Shanthigrama","12.9873093","76.2061067","573201","CCS2","Zeon charging","Zeon","public","false"
"2105","","South1","MYSURU","Karnataka","INDIA","MALL OF MYSORE","MG Road Indira Nagar Extension Nazarbad Mohalla Mysuru","12.298073","76.664021","570010","CCS2","Zeon charging","Zeon","public","false"
"2106","","South3","Walayar","Kerala","INDIA","Adyar Ananda Bhavan I Navakkarai","Adyar Ananda Bhavan Restaurant 285  Palakkad Main Rd  MahendraMedu","10.8559461","76.8625309","641105","CCS2","Zeon charging","Zeon","public","false"
"2107","","South1","Yediyur","Karnataka","INDIA","Hotel Paakashala I Yediyur","Paakashala @ Yediyur  Koppa Bangalore Mangalore Highway  NH75  Kunigal","12.9902212","76.8816809","572142","CCS2","Zeon charging","Zeon","public","false"
"2108","","South1","Shanthigrama","Karnataka","INDIA","Shanthigrama Toll Plaza","NH-75 (Bengaluru - Mangaluru Hwy), Shanthigrama, Karnataka, 573220","12.9821235","76.2293388","573220","CCS2","Relux Electric","Relux Electric","public","false"
"2109","","South1","Bengaluru","Karnataka","INDIA","SR- YES Charger 1","Shell Recharge Yeshwanthpur","13.025","77.5475","560022","CCS2","Shell Recharge","Shell","public","false"
"2110","","South1","Bengaluru","Karnataka","INDIA","SR- OMR Charger 1","Shell Recharge Old Madras Road","12.9919800226712","77.6595004759239","560093","CCS2","Shell Recharge","Shell","public","false"
"2111","","South1","Bengaluru","Karnataka","INDIA","SR- KAN Charger 1","Shell Recharge Kanakapura","12.8971836399442","77.5706907694693","560078","CCS2","Shell Recharge","Shell","public","false"
"2112","","South1","Bengaluru","Karnataka","INDIA","SR- MAR Charger 1","Shell Recharge Marathahalli","12.9427300534645","77.6977717481545","560037","CCS2","Shell Recharge","Shell","public","false"
"2113","","South1","Bengaluru","Karnataka","INDIA","SR- BRO Charger 1","Shell Recharge Brookfield","12.9826382195292","77.7078858576543","560048","CCS2","Shell Recharge","Shell","public","false"
"2114","","West3","Ahmedabad","Gujarat","INDIA","SR- NIK Charger 1","Shell Recharge Nikol","23.039875","72.66213","380038","CCS2","Shell Recharge","Shell","public","false"
"2115","","West3","Ahmedabad","Gujarat","INDIA","SR- NIK Charger 2","Shell Recharge Nikol","23.039875","72.66213","380038","CCS2","Shell Recharge","Shell","public","false"
"2116","","West3","Ahmedabad","Gujarat","INDIA","SR- VAS Charger 1","Shell Recharge Vastral","23.004947","72.668451","382418","CCS2","Shell Recharge","Shell","public","false"
"2117","","West3","Ahmedabad","Gujarat","INDIA","SR- VAS Charger 2","Shell Recharge Vastral","23.004947","72.668451","382418","CCS2","Shell Recharge","Shell","public","false"
"2118","","South1","Bengaluru","Karnataka","INDIA","SR- MYS Charger 1","Shell Recharge Mysore road","12.947529","77.5327","560039","CCS2","Shell Recharge","Shell","public","false"
"2119","","South1","Bengaluru","Karnataka","INDIA","SR- TUM Charger 1","Shell Recharge Tumkur road","13.046476","77.50175","560073","CCS2","Shell Recharge","Shell","public","false"
"2120","","South1","Bengaluru","Karnataka","INDIA","SR- HAR Charger 1","Shell Recharge Harlur road","12.91303","77.665817","560102","CCS2","Shell Recharge","Shell","public","false"
"2121","","South1","Bengaluru","Karnataka","INDIA","SR- THN Charger 1","Shell Recharge Thanisandra ","13.051611","77.630767","560077","CCS2","Shell Recharge","Shell","public","false"
"2122","","South1","Bengaluru","Karnataka","INDIA","SR- GOK - Charger 2","Shell Recharge Gokare Road","13.23869","77.723877","562129","CCS2","Shell Recharge","Shell","public","false"
"2123","","South1","Bengaluru","Karnataka","INDIA","SR- AVA Charger 1","Shell Recharge Avalahalli","13.039976","77.741273","560049","CCS2","Shell Recharge","Shell","public","false"
"2124","","South1","Bengaluru","Karnataka","INDIA","SR- BUD Charger 1","Shell Recharge Budigere","13.060264","77.742629","560049","CCS2","Shell Recharge","Shell","public","false"
"2125","","South1","Bengaluru","Karnataka","INDIA","SR- DEV Charger 1","Shell Recharge Devanahalli","13.264214","77.717523","562110","CCS2","Shell Recharge","Shell","public","false"
"2126","","South1","Bengaluru","Karnataka","INDIA","SR- ANE Charger 1","Shell Recharge Anekal Road","12.763417","77.701722","562106","CCS2","Shell Recharge","Shell","public","false"
"2127","","South1","Bengaluru","Karnataka","INDIA","SR- CHA Charger 1","Shell Recharge Chandapura","12.788864","77.736268","560068","CCS2","Shell Recharge","Shell","public","false"
"2128","","South1","Bengaluru","Karnataka","INDIA","SR- TCP  Charger 1","Shell Recharge T C Palya","13.0214888","77.6786801","560016","CCS2","Shell Recharge","Shell","public","false"
"2129","","South1","Bengaluru","Karnataka","INDIA","SR- KOG Charger 1","Shell Recharge Kogilu Main Road","13.10425","77.604472","560092","CCS2","Shell Recharge","Shell","public","false"
"2130","","South1","Bengaluru","Karnataka","INDIA","SR- HEN Charger 1","Shell Recharge Hennur Road","13.073934","77.651728","560077","CCS2","Shell Recharge","Shell","public","false"
"2131","","South1","Bengaluru","Karnataka","INDIA","SR- SUR Charger 1","Shell Recharge S U Road","13.097874","77.565824","560064","CCS2","Shell Recharge","Shell","public","false"
"2132","","West2","PUNE","Maharashtra","INDIA","SR- VAD Charger 1","Shell Recharge Vadagaon Sinhagad Rd","18.457474","73.805518","411041","CCS2","Shell Recharge","Shell","public","false"
"2133","","West2","PUNE","Maharashtra","INDIA","SR- CHK Charger 1","Shell Recharge Chakan","18.694746","73.847251","410501","CCS2","Shell Recharge","Shell","public","false"
"2134","","West2","PUNE","Maharashtra","INDIA","SR- PIM Charger 1","Shell Recharge Pimple Nilakh","18.585795","73.781527","411027","CCS2","Shell Recharge","Shell","public","false"
"2135","","West2","PUNE","Maharashtra","INDIA","SR- WAG Charger 1","Shell Recharge Wagholi","18.599081","74.00532","412207","CCS2","Shell Recharge","Shell","public","false"
"2136","","West2","PUNE","Maharashtra","INDIA","SR- VAR Charger 1","Shell Recharge Varve","18.31038","73.86767","412205","CCS2","Shell Recharge","Shell","public","false"
"2137","","West2","PUNE","Maharashtra","INDIA","SR- MUL Charger 1","Shell Recharge Mulshi Rd","18.500522","73.7265","411042","CCS2","Shell Recharge","Shell","public","false"
"2138","","West2","PUNE","Maharashtra","INDIA","SR- MUL Charger 2","Shell Recharge Mulshi Rd","18.500522","73.7265","411042","CCS2","Shell Recharge","Shell","public","false"
"2139","","West2","PUNE","Maharashtra","INDIA","SR- TAL Charger 1","Shell Recharge Talegaon","18.697506","73.70119","410506","CCS2","Shell Recharge","Shell","public","false"
"2140","","West2","PUNE","Maharashtra","INDIA","SR- CHI Charger 1","Shell Recharge Chikhali Exit","18.681525","73.830138","411062","CCS2","Shell Recharge","Shell","public","false"
"2141","","West2","PUNE","Maharashtra","INDIA","SR- SUS Charger 1","Shell Recharge Sus Road","18.551688","73.761054","411021","CCS2","Shell Recharge","Shell","public","false"
"2142","","West2","PUNE","Maharashtra","INDIA","SR- SOL Charger 1","Shell Recharge Solapur Road","18.48875","74.04156","412201","CCS2","Shell Recharge","Shell","public","false"
"2143","","West2","PUNE","Maharashtra","INDIA","SR- SOL Charger 2","Shell Recharge Solapur Road","18.48875","74.04156","412201","CCS2","Shell Recharge","Shell","public","false"
"2144","","West2","PUNE","Maharashtra","INDIA","SR- URU Charger 1","Shell Recharge Uruli 2","18.456944","73.944819","411028","CCS2","Shell Recharge","Shell","public","false"
"2145","","South2","Chennai","Tamil Nadu","INDIA","SR- POR Charger 1","Shell Recharge Porur","13.0313","80.16456","600116","CCS2","Shell Recharge","Shell","public","false"
"2146","","South2","Chennai","Tamil Nadu","INDIA","SR- CHR Charger 1","Shell Recharge Chrompet","12.95506","80.14293","600044","CCS2","Shell Recharge","Shell","public","false"
"2147","","South2","Chennai","Tamil Nadu","INDIA","SR- KAZ Charger 1","Shell Recharge Kazhipattur","12.8211069","80.230114","600119","CCS2","Shell Recharge","Shell","public","false"
"2148","","South2","Chennai","Tamil Nadu","INDIA","SR- AKK Charger 1","Shell Recharge Akkarai","12.895215","80.246529","600119","CCS2","Shell Recharge","Shell","public","false"
"2149","","South2","Chennai","Tamil Nadu","INDIA","SR- KOR Charger 1","Shell Recharge Korattur","13.108624","80.176419","600098","CCS2","Shell Recharge","Shell","public","false"
"2150","","South2","Chennai","Tamil Nadu","INDIA","SR- AVD Charger 1","Shell Recharge Avadi Poonamalle","13.08939","80.10824","600071","CCS2","Shell Recharge","Shell","public","false"
"2151","","South2","Chennai","Tamil Nadu","INDIA","SR- MAU Charger 1","Shell Recharge Maduravoyal","13.068213","80.178919","600107","CCS2","Shell Recharge","Shell","public","false"
"2152","","South2","Chennai","Tamil Nadu","INDIA","SR- FLR Charger 1","Shell Recharge 200ft. link road","12.95253","80.17021","600043","CCS2","Shell Recharge","Shell","public","false"
"2153","","South2","Chennai","Tamil Nadu","INDIA","SR- THI Charger 1","Shell Recharge Thaiyur","12.774198","80.214697","603103","CCS2","Shell Recharge","Shell","public","false"
"2154","","South1","Bengaluru","Karnataka","INDIA","SR-STC-Charger 1","Shell Recharge STCB - Captive","13.15452","77.703101","562149","CCS2","Shell Recharge","Shell","public","false"
"2155","","South1","Bengaluru","Karnataka","INDIA","SR-STC-Charger 2","Shell Recharge STCB - Captive","13.15452","77.703101","562149","CCS2","Shell Recharge","Shell","public","false"
"2156","","South1","Bengaluru","Karnataka","INDIA","SR-KIA-Charger 1","Shell Recharge KIADB H/W Park","13.154358","77.702755","562149","CCS2","Shell Recharge","Shell","public","false"
"2157","","South1","Bengaluru","Karnataka","INDIA","SR-KIA-Charger 2","Shell Recharge KIADB H/W Park","13.154358","77.702755","562149","CCS2","Shell Recharge","Shell","public","false"
"2158","","South1","Bengaluru","Karnataka","INDIA","SR-KIA-Charger 3","Shell Recharge KIADB H/W Park","13.154358","77.702755","562149","CCS2","Shell Recharge","Shell","public","false"
"2159","","South1","Bengaluru","Karnataka","INDIA","SR-KIA-Charger 4","Shell Recharge KIADB H/W Park","13.154358","77.702755","562149","CCS2","Shell Recharge","Shell","public","false"
"2160","","South1","Bengaluru","Karnataka","INDIA","SR - BAS - Charger 1","Shell Recharge Bagmane Solarium","12.97241","77.70771","560037","CCS2","Shell Recharge","Shell","public","false"
"2161","","South1","Bengaluru","Karnataka","INDIA","SR - BAS - Charger 2","Shell Recharge Bagmane Solarium","12.97241","77.70771","560037","CCS2","Shell Recharge","Shell","public","false"
"2162","","South1","Bengaluru","Karnataka","INDIA","SR - BAS - Charger 3","Shell Recharge Bagmane Solarium","12.97241","77.70771","560037","CCS2","Shell Recharge","Shell","public","false"
"2163","","South1","Bengaluru","Karnataka","INDIA","SR - BAS - Charger 4","Shell Recharge Bagmane Solarium","12.97241","77.70771","560037","CCS2","Shell Recharge","Shell","public","false"
"2164","","South2","Chennai","Tamil Nadu","INDIA","SR- KAA Charger 1","Shell Recharge Kanathur Reddy Kuppam","12.844261","80.241059","603112","CCS2","Shell Recharge","Shell","public","false"
"2165","","South1","Bengaluru","Karnataka","INDIA","SR - BAE - Charger 1","Shell Recharge SBO Bagmane - Captive","12.971649","77.708104","560037","CCS2","Shell Recharge","Shell","public","false"
